id,name,mass_g,fall,year,latitude,longitude
54823,tissint,7000,fell,2011,29.48195,-7.61123
54840,northwest_africa_7045,1127,found,2011,0,0
54841,northwest_africa_7046,1819,found,2011,0,0
54867,northwest_africa_7189,2467,found,2011,0,0
54896,northwest_africa_7144,43418,found,2011,0,0
54900,northwest_africa_7148,3099,found,2011,0,0
54901,northwest_africa_7149,2318,found,2011,0,0
54902,northwest_africa_7150,45326,found,2011,0,0
54951,northwest_africa_7200,1692,found,2011,0,0
55310,northwest_africa_7228,2715,found,2011,0,0
55317,northwest_africa_7235,1830,found,2011,0,0
55547,pingrup,1213,found,2011,-33.58316,118.65662
55556,sayh_al_uhaymir_541,3298,found,2011,20.76578,57.28332
55557,sayh_al_uhaymir_542,2850,found,2011,20.51228,57.28327
55558,sayh_al_uhaymir_543,3404,found,2011,20.51182,57.28693
55564,jiddat_al_harasis_656,1225,found,2011,19.65282,55.74852
55569,dhofar_1651,2170,found,2011,18.99227,54.47117
55571,dhofar_1653,2724,found,2011,18.5979,54.45062
55572,dhofar_1654,50000,found,2011,18.67877,54.2876
55573,dhofar_1655,1218,found,2011,18.39778,54.49128
55576,dhofar_1658,3150,found,2011,18.35967,54.40705
55577,dhofar_1659,3695,found,2011,18.36002,54.40972
55582,dhofar_1664,2266,found,2011,19.179,54.93267
55670,rio_rancho,1001,found,2011,35.3,-106.63333
56095,sayh_al_uhaymir_546,1031.7,found,2011,20.59947,57.14294
56104,jiddat_al_harasis_659,2191.4,found,2011,19.95119,56.32686
56183,dhofar_1677,4388,found,2011,19.36518,54.51565
56198,dhofar_1692,1568,found,2011,18.38863,54.5411
56199,dhofar_1693,1049,found,2011,18.46253,54.65335
56205,sayh_al_uhaymir_547,2353,found,2011,20.09977,56.70507
56219,jiddat_al_harasis_664,12175,found,2011,19.82562,55.684
56220,jiddat_al_harasis_665,2637,found,2011,19.77842,55.59662
56221,jiddat_al_harasis_666,1015,found,2011,19.77022,55.594
56223,jiddat_al_harasis_668,1979,found,2011,19.76167,55.59152
56225,jiddat_al_harasis_670,2399,found,2011,19.65,55.7194
56250,jiddat_al_harasis_698,1900,found,2011,19.12782,55.55643
56263,jiddat_al_harasis_711,2222,found,2011,19.54542,55.43347
56317,northwest_africa_7519,2028,found,2011,0,0
56352,sayh_al_uhaymir_556,2075,found,2011,21.04035,57.04358
56355,dhofar_1728,1140,found,2011,18.9842,54.64507
56357,dhofar_1730,1763,found,2011,18.49222,54.1814
56358,dhofar_1731,2222,found,2011,18.57053,54.164
56378,el_médano_078,1228,found,2011,-24.85,-70.53333
56380,dhofar_1665,3687,found,2011,19.17277,54.92233
56381,dhofar_1666,1300,found,2011,19.18085,54.9247
56384,kumtag_003,1260,found,2011,41.5,93.55
